t0,n,m,k,h,eX,eVar,eTime,tU,tVar,tDiff,tTime,nU,nVar,nDiff,nTime
1707182057.789957,2897,41795,10,4,2.94477E-12,4.40957E-16,0.4936385154724121,2.94666E-12,4.40680E-16,0.00,3.0040740966796875e-05,5.71641E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707182120.700012,2898,41809,10,4,2.94622E-12,1.45208E-15,0.48491597175598145,2.94811E-12,1.45247E-15,0.00,2.574920654296875e-05,5.71833E-11,1.91482E-14,18.41,3.814697265625e-06
1707182180.4299686,2899,41824,10,4,2.94666E-12,4.40986E-16,0.48500823974609375,2.94855E-12,4.40709E-16,0.00,3.0517578125e-05,5.72038E-11,2.05159E-14,18.41,3.814697265625e-06
1707182246.6237755,2900,41838,10,4,2.94812E-12,1.45206E-15,0.48953819274902344,2.95000E-12,1.45245E-15,0.00,2.5272369384765625e-05,5.72230E-11,1.91482E-14,18.41,4.291534423828125e-06
1707182307.3854716,2901,41853,10,4,2.94856E-12,4.41016E-16,0.48778295516967773,2.95044E-12,4.40739E-16,0.00,2.6702880859375e-05,5.72435E-11,2.05159E-14,18.41,3.814697265625e-06
1707182371.571342,2902,41867,10,4,2.95001E-12,1.45204E-15,0.504565954208374,2.95190E-12,1.45242E-15,0.00,3.147125244140625e-05,5.72626E-11,1.91482E-14,18.41,4.76837158203125e-06
1707182430.9276173,2903,41881,10,4,2.95146E-12,1.45211E-15,0.49123191833496094,2.95335E-12,1.45249E-15,0.00,2.574920654296875e-05,5.72818E-11,1.91482E-14,18.41,5.0067901611328125e-06
1707182494.7326488,2904,41896,10,4,2.95190E-12,4.40954E-16,0.4926450252532959,2.95379E-12,4.40678E-16,0.00,3.1948089599609375e-05,5.73023E-11,2.05159E-14,18.41,4.291534423828125e-06
1707182559.058005,2905,41910,10,4,2.95335E-12,1.45208E-15,0.4983036518096924,2.95524E-12,1.45247E-15,0.00,2.7894973754882812e-05,5.73214E-11,1.91482E-14,18.41,3.814697265625e-06
1707182620.5951269,2906,41925,10,4,2.95379E-12,4.40984E-16,0.49042844772338867,2.95568E-12,4.40707E-16,0.00,2.6464462280273438e-05,5.73419E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707182687.9261417,2907,41939,10,4,2.95525E-12,1.45206E-15,0.505579948425293,2.95714E-12,1.45245E-15,0.00,3.170967102050781e-05,5.73611E-11,1.91482E-14,18.41,4.291534423828125e-06
1707182749.6899447,2908,41954,10,4,2.95569E-12,4.41013E-16,0.4898672103881836,2.95758E-12,4.40737E-16,0.00,2.6226043701171875e-05,5.73816E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707182814.1463664,2909,41968,10,4,2.95714E-12,1.45204E-15,0.4935593605041504,2.95903E-12,1.45243E-15,0.00,2.5510787963867188e-05,5.74008E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707182875.8355358,2910,41982,10,4,2.95859E-12,1.45211E-15,0.4912269115447998,2.96048E-12,1.45249E-15,0.00,2.5272369384765625e-05,5.74199E-11,1.91482E-14,18.41,5.0067901611328125e-06
1707182938.8107274,2911,41997,10,4,2.95903E-12,4.40952E-16,0.490234375,2.96092E-12,4.40676E-16,0.00,2.5033950805664062e-05,5.74404E-11,2.05159E-14,18.41,4.291534423828125e-06
1707183000.9253983,2912,42011,10,4,2.96049E-12,1.45209E-15,0.5113077163696289,2.96237E-12,1.45247E-15,0.00,3.170967102050781e-05,5.74596E-11,1.91482E-14,18.41,4.76837158203125e-06
1707183061.838967,2913,42026,10,4,2.96093E-12,4.40981E-16,0.49134206771850586,2.96282E-12,4.40705E-16,0.00,2.5987625122070312e-05,5.74801E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707183129.104572,2914,42040,10,4,2.96238E-12,1.45206E-15,0.4969801902770996,2.96427E-12,1.45245E-15,0.00,2.5987625122070312e-05,5.74992E-11,1.91482E-14,18.41,3.814697265625e-06
1707183190.8958497,2915,42055,10,4,2.96282E-12,4.41010E-16,0.49773144721984863,2.96471E-12,4.40734E-16,0.00,2.7418136596679688e-05,5.75198E-11,2.05159E-14,18.41,4.291534423828125e-06
1707183255.1542165,2916,42069,10,4,2.96427E-12,1.45204E-15,0.4932429790496826,2.96616E-12,1.45243E-15,0.00,2.574920654296875e-05,5.75389E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707183315.4546647,2917,42083,10,4,2.96572E-12,1.45211E-15,0.49834704399108887,2.96761E-12,1.45249E-15,0.00,3.0517578125e-05,5.75580E-11,1.91482E-14,18.41,4.76837158203125e-06
1707183381.6116295,2918,42098,10,4,2.96616E-12,4.40949E-16,0.5031344890594482,2.96805E-12,4.40674E-16,0.00,2.9325485229492188e-05,5.75786E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707183447.3941095,2919,42112,10,4,2.96762E-12,1.45209E-15,0.4955418109893799,2.96951E-12,1.45247E-15,0.00,2.5272369384765625e-05,5.75977E-11,1.91482E-14,18.41,5.0067901611328125e-06
1707183508.5328927,2920,42127,10,4,2.96806E-12,4.40978E-16,0.49320101737976074,2.96995E-12,4.40703E-16,0.00,2.6464462280273438e-05,5.76182E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707183575.4672847,2921,42141,10,4,2.96951E-12,1.45207E-15,0.4969937801361084,2.97140E-12,1.45245E-15,0.00,2.574920654296875e-05,5.76374E-11,1.91482E-14,18.41,4.76837158203125e-06
1707183636.816502,2922,42156,10,4,2.96995E-12,4.41007E-16,0.5125508308410645,2.97184E-12,4.40732E-16,0.00,3.170967102050781e-05,5.76579E-11,2.05159E-14,18.41,5.0067901611328125e-06
1707183704.8110502,2923,42170,10,4,2.97140E-12,1.45204E-15,0.49924492835998535,2.97329E-12,1.45243E-15,0.00,2.5510787963867188e-05,5.76770E-11,1.91482E-14,18.41,4.291534423828125e-06
1707183767.2901459,2924,42184,10,4,2.97285E-12,1.45211E-15,0.5045449733734131,2.97475E-12,1.45250E-15,0.00,2.5510787963867188e-05,5.76962E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707183832.2516866,2925,42199,10,4,2.97330E-12,4.40946E-16,0.49723124504089355,2.97519E-12,4.40672E-16,0.00,2.4557113647460938e-05,5.77167E-11,2.05159E-14,18.41,3.814697265625e-06
1707183897.4507036,2926,42213,10,4,2.97475E-12,1.45209E-15,0.4962122440338135,2.97664E-12,1.45247E-15,0.00,2.4557113647460938e-05,5.77359E-11,1.91482E-14,18.41,4.291534423828125e-06
1707183958.6029923,2927,42228,10,4,2.97519E-12,4.40975E-16,0.5060429573059082,2.97708E-12,4.40701E-16,0.00,2.6941299438476562e-05,5.77564E-11,2.05159E-14,18.41,3.814697265625e-06
1707184027.2509458,2928,42242,10,4,2.97664E-12,1.45207E-15,0.5038795471191406,2.97853E-12,1.45245E-15,0.00,2.956390380859375e-05,5.77755E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707184088.5743463,2929,42257,10,4,2.97708E-12,4.41004E-16,0.49497103691101074,2.97897E-12,4.40730E-16,0.00,2.5987625122070312e-05,5.77960E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707184155.5234125,2930,42271,10,4,2.97853E-12,1.45205E-15,0.512822151184082,2.98042E-12,1.45243E-15,0.00,2.956390380859375e-05,5.78152E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707184217.6233773,2931,42285,10,4,2.97999E-12,1.45211E-15,0.4990994930267334,2.98188E-12,1.45250E-15,0.00,2.5510787963867188e-05,5.78343E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707184282.0999167,2932,42300,10,4,2.98043E-12,4.40943E-16,0.501800537109375,2.98232E-12,4.40670E-16,0.00,2.5272369384765625e-05,5.78548E-11,2.05159E-14,18.41,3.814697265625e-06
1707184347.2501,2933,42314,10,4,2.98188E-12,1.45209E-15,0.499347448348999,2.98377E-12,1.45248E-15,0.00,2.6941299438476562e-05,5.78740E-11,1.91482E-14,18.41,3.814697265625e-06
1707184409.4927924,2934,42329,10,4,2.98232E-12,4.40972E-16,0.5192427635192871,2.98421E-12,4.40699E-16,0.00,3.409385681152344e-05,5.78945E-11,2.05159E-14,18.41,5.0067901611328125e-06
1707184478.5306883,2935,42343,10,4,2.98377E-12,1.45207E-15,0.501234769821167,2.98566E-12,1.45245E-15,0.00,2.6941299438476562e-05,5.79137E-11,1.91482E-14,18.41,3.814697265625e-06
1707184540.7921891,2936,42358,10,4,2.98421E-12,4.41001E-16,0.5588746070861816,2.98610E-12,4.40728E-16,0.00,2.8848648071289062e-05,5.79342E-11,2.05159E-14,18.41,4.76837158203125e-06
1707184607.227377,2937,42372,10,4,2.98566E-12,1.45205E-15,0.5192670822143555,2.98756E-12,1.45243E-15,0.00,2.9325485229492188e-05,5.79533E-11,1.91482E-14,18.41,4.291534423828125e-06
1707184670.6586642,2938,42386,10,4,2.98712E-12,1.45212E-15,0.5052163600921631,2.98901E-12,1.45250E-15,0.00,2.5033950805664062e-05,5.79725E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707184734.8358307,2939,42401,10,4,2.98756E-12,4.40941E-16,0.5007665157318115,2.98945E-12,4.40668E-16,0.00,2.7179718017578125e-05,5.79930E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707184798.4624345,2940,42415,10,4,2.98901E-12,1.45209E-15,0.5109848976135254,2.99090E-12,1.45248E-15,0.00,2.9087066650390625e-05,5.80121E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707184860.7089229,2941,42430,10,4,2.98945E-12,4.40970E-16,0.5023748874664307,2.99134E-12,4.40697E-16,0.00,2.5987625122070312e-05,5.80326E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707184929.0683131,2942,42444,10,4,2.99090E-12,1.45207E-15,0.5029592514038086,2.99280E-12,1.45246E-15,0.00,2.5510787963867188e-05,5.80518E-11,1.91482E-14,18.41,4.291534423828125e-06
1707184992.7525504,2943,42459,10,4,2.99134E-12,4.40999E-16,0.5072681903839111,2.99324E-12,4.40726E-16,0.00,2.8133392333984375e-05,5.80723E-11,2.05159E-14,18.41,4.76837158203125e-06
1707185058.745727,2944,42473,10,4,2.99280E-12,1.45205E-15,0.5082864761352539,2.99469E-12,1.45243E-15,0.00,2.8371810913085938e-05,5.80915E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707185121.6348925,2945,42487,10,4,2.99425E-12,1.45212E-15,0.5011401176452637,2.99614E-12,1.45250E-15,0.00,2.6464462280273438e-05,5.81106E-11,1.91482E-14,18.41,4.291534423828125e-06
1707185185.8417342,2946,42502,10,4,2.99469E-12,4.40938E-16,0.5043234825134277,2.99658E-12,4.40666E-16,0.00,2.6226043701171875e-05,5.81311E-11,2.05159E-14,18.41,3.814697265625e-06
1707185248.475496,2947,42516,10,4,2.99614E-12,1.45210E-15,0.504450798034668,2.99803E-12,1.45248E-15,0.00,2.6464462280273438e-05,5.81503E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707185310.8494506,2948,42531,10,4,2.99658E-12,4.40967E-16,0.506528377532959,2.99848E-12,4.40695E-16,0.00,2.6702880859375e-05,5.81708E-11,2.05159E-14,18.41,3.814697265625e-06
1707185380.1938314,2949,42545,10,4,2.99803E-12,1.45207E-15,0.5232088565826416,2.99993E-12,1.45246E-15,0.00,3.218650817871094e-05,5.81899E-11,1.91482E-14,18.41,5.245208740234375e-06
1707185444.404226,2950,42560,10,4,2.99848E-12,4.40996E-16,0.5213463306427002,3.00037E-12,4.40724E-16,0.00,3.170967102050781e-05,5.82105E-11,2.05159E-14,18.41,6.198883056640625e-06
1707185511.392073,2951,42574,10,4,2.99993E-12,1.45205E-15,0.5058097839355469,3.00182E-12,1.45243E-15,0.00,2.5272369384765625e-05,5.82296E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707185574.213296,2952,42588,10,4,3.00138E-12,1.45212E-15,0.5066285133361816,3.00327E-12,1.45250E-15,0.00,2.5272369384765625e-05,5.82488E-11,1.91482E-14,18.41,4.291534423828125e-06
1707185639.454183,2953,42603,10,4,3.00182E-12,4.40935E-16,0.5064411163330078,3.00371E-12,4.40664E-16,0.00,2.6226043701171875e-05,5.82693E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707185704.9570994,2954,42617,10,4,3.00327E-12,1.45210E-15,0.507570743560791,3.00517E-12,1.45248E-15,0.00,2.574920654296875e-05,5.82884E-11,1.91482E-14,18.41,4.291534423828125e-06
1707185767.4004505,2955,42632,10,4,3.00371E-12,4.40964E-16,0.506866455078125,3.00561E-12,4.40693E-16,0.00,2.6464462280273438e-05,5.83089E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707185835.99365,2956,42646,10,4,3.00517E-12,1.45208E-15,0.5065822601318359,3.00706E-12,1.45246E-15,0.00,2.6226043701171875e-05,5.83281E-11,1.91482E-14,18.41,4.291534423828125e-06
1707185899.4092333,2957,42660,10,4,3.00662E-12,1.45214E-15,0.5100467205047607,3.00851E-12,1.45253E-15,0.00,2.5987625122070312e-05,5.83472E-11,1.91482E-14,18.41,5.245208740234375e-06
1707185965.419078,2958,42675,10,4,3.00706E-12,4.40904E-16,0.5101091861724854,3.00895E-12,4.40633E-16,0.00,2.574920654296875e-05,5.83677E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707186031.3494039,2959,42689,10,4,3.00851E-12,1.45212E-15,0.5062003135681152,3.01041E-12,1.45250E-15,0.00,2.4557113647460938e-05,5.83869E-11,1.91482E-14,18.41,4.291534423828125e-06
1707186095.173364,2960,42704,10,4,3.00895E-12,4.40933E-16,0.5096619129180908,3.01085E-12,4.40662E-16,0.00,2.6464462280273438e-05,5.84074E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707186165.3897548,2961,42718,10,4,3.01040E-12,1.45210E-15,0.5177004337310791,3.01230E-12,1.45248E-15,0.00,2.5033950805664062e-05,5.84266E-11,1.91482E-14,18.41,3.814697265625e-06
1707186229.5817597,2962,42733,10,4,3.01084E-12,4.40961E-16,0.5162487030029297,3.01274E-12,4.40691E-16,0.00,3.3855438232421875e-05,5.84471E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707186297.8906486,2963,42747,10,4,3.01230E-12,1.45208E-15,0.50962233543396,3.01419E-12,1.45246E-15,0.00,2.5033950805664062e-05,5.84662E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707186361.3892148,2964,42761,10,4,3.01375E-12,1.45215E-15,0.5254933834075928,3.01564E-12,1.45253E-15,0.00,3.2901763916015625e-05,5.84854E-11,1.91482E-14,18.41,5.245208740234375e-06
1707186427.855918,2965,42776,10,4,3.01419E-12,4.40901E-16,0.5096468925476074,3.01608E-12,4.40631E-16,0.00,2.8133392333984375e-05,5.85059E-11,2.05159E-14,18.41,4.291534423828125e-06
1707186493.2378972,2966,42790,10,4,3.01564E-12,1.45212E-15,0.530285120010376,3.01754E-12,1.45250E-15,0.00,3.2901763916015625e-05,5.85250E-11,1.91482E-14,18.41,5.0067901611328125e-06
1707186556.9704952,2967,42805,10,4,3.01608E-12,4.40930E-16,0.5119259357452393,3.01798E-12,4.40660E-16,0.00,2.765655517578125e-05,5.85455E-11,2.05159E-14,18.41,4.76837158203125e-06
1707186626.192949,2968,42819,10,4,3.01754E-12,1.45210E-15,0.5171451568603516,3.01943E-12,1.45248E-15,0.00,2.5987625122070312e-05,5.85647E-11,1.91482E-14,18.41,4.291534423828125e-06
1707186692.077874,2969,42834,10,4,3.01798E-12,4.40959E-16,0.523190975189209,3.01987E-12,4.40689E-16,0.00,2.7179718017578125e-05,5.85852E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707186759.640026,2970,42848,10,4,3.01943E-12,1.45208E-15,0.5117220878601074,3.02132E-12,1.45246E-15,0.00,2.6226043701171875e-05,5.86044E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707186823.0219896,2971,42862,10,4,3.02088E-12,1.45215E-15,0.5215013027191162,3.02278E-12,1.45253E-15,0.00,3.0040740966796875e-05,5.86235E-11,1.91482E-14,18.41,4.76837158203125e-06
1707186890.977037,2972,42877,10,4,3.02132E-12,4.40899E-16,0.5131967067718506,3.02322E-12,4.40629E-16,0.00,2.6941299438476562e-05,5.86440E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707186958.0301769,2973,42891,10,4,3.02277E-12,1.45213E-15,0.5243673324584961,3.02467E-12,1.45251E-15,0.00,3.0517578125e-05,5.86632E-11,1.91482E-14,18.41,4.291534423828125e-06
1707187023.0123777,2974,42906,10,4,3.02321E-12,4.40927E-16,0.5204026699066162,3.02511E-12,4.40658E-16,0.00,3.0517578125e-05,5.86837E-11,2.05159E-14,18.41,4.291534423828125e-06
1707187092.0044935,2975,42920,10,4,3.02467E-12,1.45210E-15,0.5246403217315674,3.02656E-12,1.45248E-15,0.00,2.8133392333984375e-05,5.87028E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707187155.3991795,2976,42935,10,4,3.02511E-12,4.40956E-16,0.521719217300415,3.02700E-12,4.40687E-16,0.00,2.765655517578125e-05,5.87234E-11,2.05159E-14,18.41,4.291534423828125e-06
1707187223.9501734,2977,42949,10,4,3.02656E-12,1.45208E-15,0.5224642753601074,3.02846E-12,1.45246E-15,0.00,2.9325485229492188e-05,5.87425E-11,1.91482E-14,18.41,4.291534423828125e-06
1707187287.1179247,2978,42963,10,4,3.02801E-12,1.45215E-15,0.5150907039642334,3.02991E-12,1.45253E-15,0.00,2.6464462280273438e-05,5.87616E-11,1.91482E-14,18.41,3.814697265625e-06
1707187354.825404,2979,42978,10,4,3.02845E-12,4.40896E-16,0.5202391147613525,3.03035E-12,4.40627E-16,0.00,2.5510787963867188e-05,5.87822E-11,2.05159E-14,18.41,3.814697265625e-06
1707187421.2191408,2980,42992,10,4,3.02990E-12,1.45213E-15,0.514822244644165,3.03180E-12,1.45251E-15,0.00,2.7179718017578125e-05,5.88013E-11,1.91482E-14,18.41,3.814697265625e-06
1707187485.6778097,2981,43007,10,4,3.03035E-12,4.40925E-16,0.5173342227935791,3.03224E-12,4.40656E-16,0.00,2.6226043701171875e-05,5.88218E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707187555.7213886,2982,43021,10,4,3.03180E-12,1.45211E-15,0.5202116966247559,3.03369E-12,1.45249E-15,0.00,2.6226043701171875e-05,5.88410E-11,1.91482E-14,18.41,4.291534423828125e-06
1707187622.1563168,2983,43036,10,4,3.03224E-12,4.40953E-16,0.5199344158172607,3.03413E-12,4.40685E-16,0.00,2.5510787963867188e-05,5.88615E-11,2.05159E-14,18.41,4.291534423828125e-06
1707187690.897272,2984,43050,10,4,3.03369E-12,1.45208E-15,0.538912296295166,3.03559E-12,1.45246E-15,0.00,3.24249267578125e-05,5.88806E-11,1.91482E-14,18.41,5.9604644775390625e-06
1707187755.182629,2985,43064,10,4,3.03514E-12,1.45215E-15,0.5179996490478516,3.03704E-12,1.45253E-15,0.00,2.7179718017578125e-05,5.88998E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707187823.2616613,2986,43079,10,4,3.03558E-12,4.40894E-16,0.5263340473175049,3.03748E-12,4.40625E-16,0.00,2.6941299438476562e-05,5.89203E-11,2.05159E-14,18.41,4.291534423828125e-06
1707187890.6112826,2987,43093,10,4,3.03704E-12,1.45213E-15,0.5229902267456055,3.03893E-12,1.45251E-15,0.00,2.5272369384765625e-05,5.89395E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707187956.0101697,2988,43108,10,4,3.03748E-12,4.40922E-16,0.5191614627838135,3.03937E-12,4.40654E-16,0.00,2.6226043701171875e-05,5.89600E-11,2.05159E-14,18.41,4.5299530029296875e-06
1707188026.442499,2989,43122,10,4,3.03893E-12,1.45211E-15,0.5251369476318359,3.04083E-12,1.45249E-15,0.00,2.8848648071289062e-05,5.89791E-11,1.91482E-14,18.41,5.245208740234375e-06
1707188091.4432905,2990,43137,10,4,3.03937E-12,4.40951E-16,0.5248944759368896,3.04127E-12,4.40683E-16,0.00,2.8133392333984375e-05,5.89996E-11,2.05159E-14,18.41,4.291534423828125e-06
1707188160.3633726,2991,43151,10,4,3.04082E-12,1.45209E-15,0.5229592323303223,3.04272E-12,1.45247E-15,0.00,2.6464462280273438e-05,5.90188E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707188224.961897,2992,43165,10,4,3.04227E-12,1.45215E-15,0.5270290374755859,3.04417E-12,1.45253E-15,0.00,2.9087066650390625e-05,5.90379E-11,1.91482E-14,18.41,3.814697265625e-06
1707188291.8717847,2993,43180,10,4,3.04271E-12,4.40891E-16,0.5241076946258545,3.04461E-12,4.40624E-16,0.00,2.6226043701171875e-05,5.90584E-11,2.05159E-14,18.41,4.291534423828125e-06
1707188357.923997,2994,43194,10,4,3.04417E-12,1.45213E-15,0.5242061614990234,3.04606E-12,1.45251E-15,0.00,2.5987625122070312e-05,5.90776E-11,1.91482E-14,18.41,3.814697265625e-06
1707188423.2395678,2995,43209,10,4,3.04461E-12,4.40920E-16,0.538811445236206,3.04651E-12,4.40652E-16,0.00,3.170967102050781e-05,5.90981E-11,2.05159E-14,18.41,4.76837158203125e-06
1707188494.5994923,2996,43223,10,4,3.04606E-12,1.45211E-15,0.5199811458587646,3.04796E-12,1.45249E-15,0.00,2.5510787963867188e-05,5.91173E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707188562.215856,2997,43238,10,4,3.04650E-12,4.40948E-16,0.5222790241241455,3.04840E-12,4.40681E-16,0.00,2.5987625122070312e-05,5.91378E-11,2.05159E-14,18.41,3.814697265625e-06
1707188631.3798153,2998,43252,10,4,3.04795E-12,1.45209E-15,0.5233354568481445,3.04985E-12,1.45247E-15,0.00,2.6464462280273438e-05,5.91569E-11,1.91482E-14,18.41,4.76837158203125e-06
1707188696.8838909,2999,43266,10,4,3.04941E-12,1.45215E-15,0.529010534286499,3.05130E-12,1.45253E-15,0.00,2.7894973754882812e-05,5.91761E-11,1.91482E-14,18.41,4.5299530029296875e-06
1707188765.1700284,3000,43281,10,4,3.04985E-12,4.40889E-16,0.5244429111480713,3.05174E-12,4.40622E-16,0.00,2.6464462280273438e-05,5.91966E-11,2.05159E-14,18.41,3.5762786865234375e-06
1707188832.1858578,3001,43295,10,4,3.05130E-12,1.45213E-15,0.5245535373687744,3.05320E-12,1.45251E-15,0.00,2.6226043701171875e-05,5.92157E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707188898.1376657,3002,43310,10,4,3.05174E-12,4.40917E-16,0.5267102718353271,3.05364E-12,4.40650E-16,0.00,2.6464462280273438e-05,5.92362E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707188969.9117725,3003,43324,10,4,3.05319E-12,1.45211E-15,0.5299787521362305,3.05509E-12,1.45249E-15,0.00,2.9325485229492188e-05,5.92554E-11,1.91482E-14,18.41,4.76837158203125e-06
1707189037.4967506,3004,43339,10,4,3.05363E-12,4.40945E-16,0.5263447761535645,3.05553E-12,4.40679E-16,0.00,2.7418136596679688e-05,5.92759E-11,2.05159E-14,18.41,4.76837158203125e-06
1707189106.7176714,3005,43353,10,4,3.05508E-12,1.45209E-15,0.5318822860717773,3.05698E-12,1.45247E-15,0.00,2.8848648071289062e-05,5.92951E-11,1.91482E-14,18.41,4.76837158203125e-06
1707189172.0822825,3006,43367,10,4,3.05654E-12,1.45216E-15,0.5269079208374023,3.05844E-12,1.45253E-15,0.00,2.5272369384765625e-05,5.93142E-11,1.91482E-14,18.41,4.291534423828125e-06
1707189240.2210531,3007,43382,10,4,3.05698E-12,4.40886E-16,0.5467469692230225,3.05888E-12,4.40620E-16,0.00,3.123283386230469e-05,5.93347E-11,2.05159E-14,18.41,4.291534423828125e-06
1707189307.1309001,3008,43396,10,4,3.05843E-12,1.45214E-15,0.5284779071807861,3.06033E-12,1.45251E-15,0.00,2.5272369384765625e-05,5.93539E-11,1.91482E-14,18.41,4.291534423828125e-06
1707189372.5212994,3009,43411,10,4,3.05887E-12,4.40914E-16,0.5250349044799805,3.06077E-12,4.40649E-16,0.00,2.86102294921875e-05,5.93744E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707189445.7120721,3010,43425,10,4,3.06032E-12,1.45211E-15,0.5283386707305908,3.06222E-12,1.45249E-15,0.00,2.7418136596679688e-05,5.93935E-11,1.91482E-14,18.41,3.814697265625e-06
1707189513.5211952,3011,43440,10,4,3.06076E-12,4.40943E-16,0.5286788940429688,3.06266E-12,4.40677E-16,0.00,2.47955322265625e-05,5.94141E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707189582.6226208,3012,43454,10,4,3.06222E-12,1.45209E-15,0.5541088581085205,3.06412E-12,1.45247E-15,0.00,3.266334533691406e-05,5.94332E-11,1.91482E-14,18.41,4.76837158203125e-06
1707189649.2092066,3013,43468,10,4,3.06367E-12,1.45216E-15,0.5353298187255859,3.06557E-12,1.45254E-15,0.00,3.0040740966796875e-05,5.94523E-11,1.91482E-14,18.41,4.0531158447265625e-06
1707189718.5387845,3014,43483,10,4,3.06411E-12,4.40884E-16,0.5298471450805664,3.06601E-12,4.40618E-16,0.00,2.5510787963867188e-05,5.94729E-11,2.05159E-14,18.41,4.0531158447265625e-06
1707189787.8843045,3015,43497,10,4,3.06556E-12,1.45214E-15,0.5295431613922119,3.06746E-12,1.45251E-15,0.00,2.5272369384765625e-05,5.94920E-11,1.91482E-14,18.41,4.0531158447265625e-06
